"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
0.58041,3.4234,9.5404,-0.007517,-15.8956,0.79961,-7.8475,-9.3683,-12.7567,-4.7213,6.8155,-6.608,-1.208,-10.7489,
-2.5877,-5.2179,8.7268,-14.1071,-12.8934,-13.3484,-21.4767,5.2938,-26.0913,9.6619,20.5066,-9.9475,7.3004,-24.204,
-5.0838,-11.4127,9.8903,-15.9121,1.9802,1.5525,-7.6549,13.8941,-10.4259,20.4108,30.1222,-4.2893,-0.12738,-8.6518,
-0.44038,3.3721,17.4917,-0.85736,15.9614,15.5594,6.9044,-1.0395,4.2997,5.0861,14.2149,10.0681,-7.8326,5.9674,
-2.5829,17.2697,16.6834,13.2941,1.7473,17.8794,10.4671,-15.0772,11.2721,-9.3191,-0.73802,14.4051,-4.2294,12.5992,
7.6952,4.1824,15.6824,-0.036701,0.19644,2.7067,2.1263,-6.4596,-3.5042,5.3401,13.4063,-0.55922,6.1475,-2.2568,
11.3307,-10.1686,5.8235,-14.1345,-11.6256,-11.5557,-12.1013,8.0279,-17.394,19.1197,26.7019,-11.7333,4.5737,-3.2061,
-1.6415,-6.5457,3.787,-5.4532,-15.9896,-5.8007,-18.9675,8.3899,-13.2168,27.8545,21.4845,-6.9318,-7.511,8.7965,
-7.0866,7.947,17.6598,8.974,-3.2199,8.6473,-3.7295,-6.2135,-3.0241,12.0833,6.0954,-2.9007,-19.8345,16.7047,
-1.6,9.2779,24.6744,5.4228,2.5167,14.7567,5.5326,-0.41781,-8.8682,-2.7417,-8.3703,-0.5575,-7.3165,8.7127,
-7.0476,-5.3787,9.0939,-7.677,0.67847,-0.22871,-4.6815,-12.685,5.7639,-14.1468,-3.5298,2.1273,-5.6722,10.8411,
-3.0089,1.3312,-3.8645,5.5581,-8.762,-0.094501,-7.5336,-12.1649,-2.4152,-1.9694,2.7075,13.3283,-5.0909,24.2906,
-1.6234,4.3847,4.3212,3.0553,-19.0824,-3.7041,-15.9996,-5.4093,-16.3703,10.441,11.9452,-1.5714,-0.20607,8.7332,
-1.2851,4.8446,7.1951,6.9692,-13.3583,-1.795,-9.9782,0.94066,-22.9806,0.89632,3.7566,-15.5771,-0.91672,-5.8908,
-1.2079,-3.1589,3.8712,1.2488,-9.6644,-6.5077,-19.0206,12.4537,-16.2987,14.9425,9.798,-2.3506,-6.1642,5.9114,
-1.3767,11.1306,17.3774,15.2738,5.0155,7.9828,-3.7794,-2.3935,-1.2208,-0.054007,-4.8898,11.8905,-8.4458,19.6567,
-2.2578,24.5628,24.5297,28.4574,11.584,21.6038,10.5474,-16.3499,12.9524,-14.1508,-18.6965,19.0107,-7.4569,27.7572,
-6.22,8.989,9.8016,12.65,-3.211,6.2076,-3.8238,-8.3793,-1.9247,0.79828,-7.2106,3.77,1.9084,11.9918,
-1.9904,-5.6503,4.875,-2.209,-5.0671,-8.2649,-17.6944,6.2235,-15.9092,14.8504,7.3221,6.3155,15.8939,-2.8277,
-8.3786,-9.8907,-3.8535,-8.5841,-15.6093,-21.869,-30.7327,19.9501,-20.0162,28.0594,20.9827,13.8904,9.2761,-6.7559,
1.5239,4.8027,10.4777,6.031,-0.5727,-6.4568,-14.7887,4.6531,-4.7153,12.2758,5.6238,-1.043,-5.3805,1.6034,
6.9761,18.6146,23.949,19.7691,13.5617,8.0306,0.19858,-9.7261,9.6676,-2.5607,-8.8136,-9.0546,-9.7574,8.4971,
-7.4217,4.7234,12.6303,4.483,8.1683,-1.9717,-2.4647,-9.3835,7.4005,-6.0224,-22.3848,-1.2806,-2.4234,-4.0642,
-13.0023,-9.6601,-2.2276,-9.886,-6.4218,-15.9534,-16.4168,5.2795,-7.1436,8.4389,-6.9417,11.0884,2.7836,-1.651,
-5.7143,-3.1754,-2.9377,-13.6315,-17.9673,-23.5526,-27.3626,19.0627,-20.8149,22.0326,7.5748,6.3256,5.7499,-13.8444,
-0.31021,3.0407,11.3385,-3.4136,-2.7893,-8.0395,-11.6209,3.819,-5.466,6.6106,-6.9797,-8.1539,1.7893,-27.1137,
13.2063,8.6432,24.7582,8.8426,11.4781,6.5429,3.1764,-10.5102,8.9619,-7.886,-20.6609,-21.7647,-7.477,-11.3869,
10.9675,6.1962,21.8268,9.7581,-1.2618,10.0068,4.4322,-21.6898,-5.6758,-21.5128,-33.5213,-8.8895,-5.1,3.3963,
-3.7906,3.4141,6.4172,1.4597,-15.2861,-4.6936,-9.9337,-6.2884,-19.4352,-6.1221,-17.41,-3.0536,-2.3837,-5.846,
-6.5758,-2.8163,4.4653,-12.7279,-15.4536,-18.512,-23.4377,8.1889,-32.3691,8.3453,-2.2654,-4.0755,3.7849,-19.5953,
-2.0839,-10.6012,11.6692,-15.2179,-0.42641,-3.3012,-7.9315,7.9386,-16.327,6.5188,4.1373,-9.3746,-3.4319,-10.5861,
7.2003,4.1348,25.069,-0.20486,13.6992,10.9968,6.6444,-6.6377,-1.2474,-7.9724,-10.211,5.2879,-6.6005,4.1491,
-1.6681,9.7919,15.4903,13.9074,3.4773,24.437,17.0916,-20.3394,-8.283,-21.594,-23.6983,4.6088,-7.8915,18.0002,
-0.12165,-4.8956,6.3663,-1.027,-6.8543,8.8708,1.9661,-5.019,-21.886,-6.1984,-8.1764,-9.7677,-0.18729,2.8202,
4.4653,-15.3274,-1.0054,-15.0654,-15.361,-5.7614,-12.2519,9.3821,-34.6729,8.2735,6.4142,-15.5686,6.8137,-11.4491,
-3.2746,-11.7566,-2.1503,-9.1,-0.70091,-5.0542,-4.5268,11.9524,-18.4925,21.8771,20.1293,-7.1626,0.86139,1.048,
-5.9703,3.0488,12.0787,5.546,13.4411,9.3491,9.8448,-2.8647,-3.2829,6.4645,4.8216,1.9442,-13.2903,15.0851,
-2.9606,16.484,17.7415,19.3132,6.0065,20.4778,16.6055,-16.7928,6.7961,-8.0234,-9.5677,1.1045,-13.5775,5.6236,
2.7604,1.3949,8.2409,4.0544,6.3692,5.1491,1.5091,-9.2776,-7.7117,6.558,5.1063,3.2074,1.3372,3.599,
-11.5052,-12.7888,-6.3536,-10.2888,-8.1129,-9.2599,-12.6814,-4.3824,-21.349,20.2645,18.9,-6.1441,-5.3715,9.6498,
-2.4994,1.958,-0.54914,4.4285,-16.6646,-1.9555,-9.5103,-5.5656,-5.968,19.6514,12.5837,-6.2575,-4.085,5.6965,
-1.1446,11.7227,12.2578,12.4781,-1.5647,12.2619,5.1603,-19.3316,0.77716,4.3723,-2.2713,-9.0155,-11.3117,0.7754,
-0.83481,-0.30901,9.3533,-2.3706,3.2291,-0.16361,0.39155,-17.0873,-13.3695,-9.99,-16.2351,-1.9668,-3.6432,11.0929,
-4.6408,1.6378,4.4537,1.9899,5.9277,-5.9383,-5.4162,-25.7029,1.5327,-20.7186,-7.7889,6.8284,0.91381,18.6223,
-10.6293,7.8061,0.33005,15.3677,-5.9973,-0.76171,-2.1994,-31.3918,2.1636,-15.6195,-6.8397,7.3821,-2.9974,6.8992,
2.7828,2.7583,8.746,5.0457,-3.9502,0.9711,-0.38007,-15.4083,-7.848,-0.58235,7.6707,-7.1608,11.2824,-7.6147,
4.785,-6.8072,4.1239,-9.357,1.3483,-7.5228,-9.2751,-0.38377,-3.7615,13.5526,12.3923,-13.8409,17.716,-6.5548,
-6.8301,-10.4961,-6.0054,-10.6033,-12.8326,-21.1715,-22.8186,4.4601,-17.6358,17.5603,11.89,-2.6464,2.553,-3.0283,
-1.118,4.2337,8.4549,4.1329,-0.61408,-5.8012,-7.3495,-9.9075,-2.4776,2.4066,-2.9234,-4.4161,-7.362,4.8663,
5.2159,18.0796,22.0476,17.9849,13.5228,8.6469,7.1915,-23.4131,11.771,-11.8378,-16.848,-7.0434,-14.6333,11.323,
-2.0867,5.9075,7.7092,2.8058,6.5654,4.1511,-2.0375,-15.7417,-3.0352,-10.6454,-15.837,-4.4514,-2.4268,-3.4564,
-8.9513,-8.5469,-6.8534,-11.4625,-5.1566,-10.198,-16.0152,-0.69716,-16.9531,4.0933,-0.78681,9.9156,10.4931,-3.6106,
-7.6912,-0.68279,-4.3935,-1.8568,-18.1037,-21.0348,-24.5748,13.4447,-28.3491,17.9477,13.3604,16.913,3.8379,-6.0451,
6.8703,13.4582,9.9701,12.3546,-2.9175,-5.6727,-9.0003,-1.462,-12.5481,2.7708,-1.5412,1.7982,-0.0078254,-0.13882,
20.3171,15.4225,23.4719,19.2056,11.3575,8.7677,5.6397,-15.4743,2.3048,-11.4954,-15.5488,-12.4097,-11.8175,13.9695,
5.6007,0.39714,9.7713,3.9533,6.5787,-5.8584,-2.1705,-21.2947,-11.9335,-24.9057,-28.7158,-7.5677,-10.6265,6.5031,
-4.3765,3.3861,-4.915,-0.502,-7.916,-16.7148,-16.1402,-5.9171,-24.8356,-9.3114,-12.8929,6.9863,-0.82988,-4.0102,
-7.2472,-6.2171,-3.2943,-14.5719,-21.541,-29.4503,-29.2718,8.538,-37.0838,5.3473,1.9807,-5.8456,4.2814,-17.8696,
6.2031,-6.8082,11.0034,-6.105,-6.1486,-13.5832,-13.4155,-6.0743,-20.7587,-9.0735,-6.6948,-19.5949,9.3271,-17.3998,
14.267,7.7003,22.5147,8.3613,8.3203,1.3318,1.4894,-19.8099,-5.4132,-22.6291,-20.3931,-6.4884,-4.971,-2.2558,
5.9388,9.0461,11.282,18.344,-4.4713,15.3519,5.4973,-32.7213,-0.027077,-35.3714,-33.2695,-2.9659,-6.8421,11.9795,
-4.7815,-5.5966,1.6872,3.1434,-18.303,0.33074,-8.9326,-16.658,-14.1255,-19.1491,-17.1733,-16.888,0.076288,-2.8392,
-1.1202,-19.3608,-7.091,-11.1452,-24.074,-13.7891,-22.4966,-1.5585,-27.3779,-3.9001,-2.0429,-12.1386,5.3742,-16.7689,
1.3572,-18.1993,-0.39896,-16.7429,-8.5295,0.17415,-7.0468,7.5736,-11.6352,10.4339,12.1796,2.0875,-0.73268,-1.6628,
5.8555,-3.0073,13.725,-1.6383,6.0822,14.2637,7.476,-6.9809,3.1629,-4.2922,-2.6511,16.0622,-6.2321,12.537,
-3.4141,11.2731,12.781,12.56,9.3326,21.9643,19.802,-20.662,7.071,-18.1346,-16.5921,5.819,-7.5456,9.8564,
9.8063,-2.6598,5.7475,-2.2936,7.8087,6.5464,4.5139,-5.3223,-7.4532,-2.9465,-1.4965,-7.5459,7.0071,-4.835,
2.4692,-16.6002,-8.6973,-16.256,-6.7599,-7.9464,-9.8569,9.0971,-21.106,11.3302,12.6933,-7.093,6.4661,-4.9062,
-3.7048,-2.7094,-2.5115,-1.1806,-7.9211,-2.6491,-1.0708,9.2744,-5.7397,22.3403,20.0059,-2.088,-5.7321,7.1981,
0.61505,11.5532,11.7392,12.9902,6.6541,11.6098,13.0934,-5.3821,8.7047,6.8999,4.7055,-3.6502,-19.1267,13.2737,
0.33718,13.1499,22.9659,15.1031,18.6679,25.0132,20.3825,-19.1592,-5.9176,-7.6141,-9.6768,-6.0822,-17.2558,4.0416,
-4.7445,-1.7391,7.4879,0.096893,8.6298,9.4124,5.0596,-4.0301,-6.8885,6.822,2.4734,8.3827,-3.4462,11.2712,
-7.5933,1.8602,-7.0613,1.1754,-5.988,-5.2523,-9.344,8.504,-20.5752,20.5127,16.425,15.4723,2.7861,10.8356,
-3.0402,3.4357,-0.37126,1.346,-15.1493,3.4989,-3.963,-6.1063,-31.7534,5.1819,1.3395,0.44392,2.86,-3.9145,
0.5165,6.1217,11.2205,4.6398,-0.14038,16.3042,10.3748,-18.3936,-15.7482,-9.229,-12.8409,-13.6827,-5.5064,-0.42566,
-2.1657,-2.6814,2.5932,-0.70016,-1.9394,1.5875,-0.73229,-3.19,-12.2724,-16.5086,-19.4218,-9.2464,-5.4171,9.4819,
-6.3744,3.2642,4.3657,10.4287,-2.7875,-5.7387,-1.6528,-17.0986,-7.1979,-29.6181,-28.8619,-4.8354,-0.75364,7.4666,
-14.9098,12.9505,6.7551,15.8288,-8.6456,-5.1531,0.61599,-27.6421,-3.1504,-28.4435,-23.5146,-2.3759,-9.1443,-0.45294,
-10.3998,4.2195,6.5907,1.6227,-2.5835,5.038,6.1224,-11.8835,-5.1307,-12.6369,-8.0037,-8.2591,1.7684,-9.3438,
-13.1502,-10.1337,-4.4098,-7.6337,2.3923,-1.5308,-0.99361,2.9295,-7.2332,2.2213,6.5765,0.43138,8.411,-0.1061,
-12.3611,-6.513,-5.5913,3.9114,-11.8513,-10.116,-15.034,12.3945,-8.2454,16.188,12.9307,14.5055,3.5679,4.2387,
2.4805,7.9778,8.8441,17.7767,-3.066,4.591,-0.031951,-2.4491,6.3493,1.1167,-1.9451,-0.46483,-6.5282,4.7074,
13.7803,17.5019,22.4135,20.9283,11.218,18.4155,14.07,-16.4022,20.0684,-13.0503,-15.9284,-14.5369,-6.3775,16.2351,
-1.1465,2.3518,6.9687,5.5726,9.4603,3.2106,-0.87423,-1.318,4.7643,-4.675,-14.0085,-4.1442,-1.4153,2.4868,
-12.7674,-11.8893,-7.5494,-8.8617,-5.2073,-7.4665,-14.9218,12.861,-9.6216,9.7055,0.93201,10.2044,2.526,3.3016,
-9.8321,-6.5966,-1.3117,-10.4993,-16.1025,-17.8646,-22.1008,26.1894,-23.1443,23.2232,14.9761,5.8564,0.20515,-10.9965,
4.8579,4.6454,12.867,4.2306,-1.0363,-2.6928,-6.6748,10.518,-7.6556,7.7298,-0.022472,-8.595,12.0029,-6.36,
18.6664,3.6435,16.313,17.3538,13.1259,11.5688,7.8257,-4.2131,6.9037,-6.834,-14.1211,-18.0821,1.401,8.1216,
3.4464,-3.8057,1.2342,2.2126,-1.7617,0.99239,4.2228,-16.8551,-6.1641,-20.5239,-27.3739,-3.9815,-9.2884,13.0576,
-10.8604,1.243,-2.5759,-9.8511,-15.756,-13.1672,-10.1306,-1.7438,-19.8943,-5.1925,-11.6314,-5.6709,-1.5003,-1.8258,
-3.4602,-6.5445,-8.206,-22.2754,-16.7389,-24.7899,-23.6227,12.4608,-32.8006,9.219,3.1665,-13.0436,5.3385,-15.0931,
1.0861,-9.044,-3.3752,-6.8389,-1.6346,-9.2025,-8.1054,-0.096834,-16.7326,-5.4341,-5.58,-7.4406,-2.6945,-0.087553,
1.7442,5.5987,10.9273,7.6715,12.5635,5.4496,6.481,-14.191,-1.6286,-19.2081,-19.3452,7.1059,-4.7019,14.0177,
-6.3147,10.927,6.2949,21.3112,2.8916,19.2227,20.1921,-27.4396,-6.8338,-32.1556,-32.2845,-1.636,-3.6969,8.115,
3.2232,-3.8287,0.61456,5.9325,-4.9944,3.9693,4.8806,-11.6932,-20.5238,-16.1262,-16.2474,-15.6379,8.0941,-6.4719,
4.4761,-16.976,-7.1351,-8.5234,-14.336,-10.3688,-9.5123,3.1084,-33.3923,-1.0587,-1.1726,-12.1685,10.5008,-12.7118,
-5.1926,-8.4856,-6.9481,-2.1069,0.62419,2.9071,5.1585,17.0219,-17.2888,13.1049,8.7797,0.37206,-1.9395,-2.549,
-5.6043,6.1236,7.5688,12.1196,14.6867,16.8327,18.949,1.9006,-2.1515,-1.7814,-5.8471,14.4497,-15.9232,11.7039,
-4.5444,17.2047,21.2147,20.913,26.821,24.8614,31.912,-12.3135,3.0395,-15.7745,-19.5963,7.1956,-10.9906,14.7375,
-10.2978,2.0724,5.8418,5.5582,11.1117,9.2697,15.8973,2.5254,-11.2429,-0.72807,-4.3205,0.25619,3.7689,-0.24675,
-11.1261,-12.1519,-8.6087,-8.8753,-3.655,-5.3865,0.84347,16.4738,-24.6683,13.4156,10.0387,8.9176,9.4477,-2.2805,
-1.2993,2.6772,4.2002,5.7572,-4.3998,8.4341,5.6133,10.5443,-22.2243,13.2133,15.4621,-5.7175,0.68578,-6.4821,
12.8786,16.6166,18.0482,19.5118,9.9642,22.028,19.3765,-4.1883,-6.7909,-1.6795,0.43435,-10.7974,-2.0065,8.0068,
5.7183,7.1838,6.2397,8.941,10.2098,19.6217,17.1293,-4.7808,-12.7707,-15.6787,-13.6917,-5.5702,-5.9838,19.4569,
-7.8809,-0.71904,-5.4627,7.1994,-2.6948,4.3444,2.0015,3.9422,-18.5118,-0.63799,-8.0494,8.864,-7.3117,13.7104,
-13.9158,7.2781,-2.4838,10.8648,-9.0408,-10.0163,-5.7106,4.9107,-16.6781,13.5003,5.2076,13.9963,-8.5603,-1.2122,
-3.6808,3.7079,2.2447,-0.63308,-6.3292,-6.523,-0.30656,-0.92751,-18.8107,9.075,-6.4331,-0.94351,2.3174,-15.2395,
0.15509,0.83422,3.315,1.5737,8.1505,7.9684,12.004,-6.4156,-3.5821,-5.5695,-20.1471,-10.4077,4.3477,-0.2251,
-4.9154,-1.3852,0.46476,8.4694,-3.0642,-6.6098,7.1864,2.4052,1.8149,-19.3354,-24.1203,-3.2753,-1.4568,-0.091222,
9.4795,12.7979,14.5369,22.0612,2.6633,5.5971,20.8552,-4.7287,10.1417,-32.2752,-20.9859,-7.6581,1.2817,-1.2908,
12.1642,19.1401,26.5594,15.3142,16.2418,11.2868,21.4114,-13.3633,13.1484,-30.4593,-25.2706,-10.8143,-7.713,0.47363,
-0.3754,3.8917,10.8658,0.29535,19.8469,6.5124,13.1372,1.5385,19.3495,-14.5318,-9.6543,-1.2474,4.0781,-3.6523,
-14.0915,-10.4418,-3.8861,-5.3862,4.5561,-4.2426,-1.751,15.5462,4.0885,0.44015,5.0249,11.602,4.5564,0.18242,
-7.7023,-3.0665,-6.5451,-2.894,-9.8172,-13.3882,-15.746,21.3625,-10.2568,14.5137,18.8234,8.7363,1.1496,-5.8544,
6.8598,10.6152,7.9476,11.2593,4.8718,1.5151,-0.70123,5.9807,4.4586,-0.45709,3.594,-5.8878,1.5629,-1.1647,
20.5482,9.4961,21.5707,21.6712,18.6795,15.5242,13.4408,-8.4781,18.2911,-14.5297,-10.7216,-17.4651,-4.3157,13.0052,
5.2153,-5.1736,6.1765,6.2709,3.4587,0.49277,1.0654,-2.9079,3.0936,-9.1988,-24.1783,-6.7762,-14.6618,9.2123,
-7.2694,-0.88623,-8.2941,-7.4826,-10.8488,-13.6368,-13.0986,11.3666,-11.192,5.4531,-8.6276,7.7304,-7.0335,-5.4404,
0.15653,-3.0023,-1.7708,-14.0234,-12.6081,-18.844,-12.4334,24.7846,-24.6205,19.2259,5.99,-4.1821,-0.58584,-17.768,
13.8857,-2.0988,12.4354,0.91802,2.2484,-3.6134,2.4126,9.1975,-9.0433,3.9723,-8.4694,-18.0312,7.4033,-2.6019,
9.9188,2.6062,12.051,14.9629,16.2135,10.7034,16.3679,-5.4543,5.5993,-10.366,-22.0612,-2.8493,1.8976,11.6542,
-0.31715,-2.3706,3.1329,10.9318,1.1407,10.7842,15.6269,-15.4913,-8.8366,-23.844,-32.7885,5.0343,6.6041,9.75,
-12.3493,-10.9053,-10.5526,-3.8241,-13.0278,-3.9628,0.58927,-0.46181,-22.4064,-8.3134,-16.7212,-9.3678,3.7977,-4.935,
-4.8597,-15.5534,-12.8115,-17.6947,-19.477,-17.8251,-13.5461,13.6659,-35.162,6.2854,-1.6179,-12.0595,7.9083,-15.6057,
0.97562,-13.8972,-3.607,-5.0636,-4.2083,-2.6555,1.3667,7.5435,-18.9523,-6.7456,9.5662,-2.418,0.92602,-0.5694,
2.3628,1.0366,10.7094,9.3402,10.1442,11.6038,15.3847,-7.0091,-3.7152,-20.4408,-5.1078,11.8271,-13.2295,13.5648,
11.3803,15.0744,24.1669,22.8798,20.1406,25.0076,28.5616,-20.6885,-8.0717,-33.3144,-18.9013,14.3713,-2.192,18.0533,
2.5026,0.069962,8.6168,7.407,4.8321,9.4071,12.7479,-5.3472,-21.6874,-17.2155,-3.6673,-0.59099,7.5803,2.8701,
1.8705,-12.106,-6.0002,-7.1374,-9.5578,-5.2573,-2.117,9.0736,-34.4861,-2.0826,10.6528,0.047002,10.5,-4.4121,
-3.5445,1.6356,-7.0863,5.824,-15.492,-2.1702,-6.4491,7.0828,-18.317,9.6114,0.37252,-8.6326,-4.23,-3.6653,
9.2015,15.6375,7.4389,19.5745,-0.46251,12.06,8.0378,-7.4422,-3.1179,-5.0653,-13.7498,-10.525,-18.0762,9.0878,
19.2547,17.4708,21.0925,21.6538,13.6652,18.4465,21.6556,-14.106,10.5665,-18.8614,-27.0248,0.71136,-2.8917,20.1117,
3.9994,2.3226,5.727,6.2546,1.7581,3.2398,6.2562,0.84038,-2.8417,-3.6297,-11.3033,8.6226,2.4639,9.9872,
-10.3406,-4.6858,-8.7166,-4.8461,-12.4474,-11.0546,-8.2191,14.89,-14.2405,10.6881,3.4749,17.2644,10.5109,-4.712,
-4.1764,-5.6097,-4.3371,-6.2424,-10.3747,-16.8987,0.46906,3.1506,0.71393,17.2778,17.3664,2.1286,9.6393,-18.5293,
4.51,8.8268,10.0231,5.9422,4.3478,-1.7848,14.5409,-11.1384,14.7711,2.1411,2.2244,-12.0991,2.0711,-3.3176,
-2.2683,5.2846,3.5165,5.8266,12.1611,8.3248,14.512,-0.22659,-0.21517,-12.0874,-12.0091,0.67801,-2.1507,10.9815,
-8.1578,-2.0224,-6.5764,2.8259,-2.6686,-6.2747,-0.45875,-0.93567,-14.3023,-7.9876,-8.5165,0.8783,-5.6366,-3.6569,
-8.6325,4.3656,-3.2894,-3.1283,-10.8238,-19.9982,-9.2285,1.0486,-17.3003,6.5917,6.0945,-7.3692,-10.1193,-9.7041,
-3.7761,-1.1989,0.76424,-6.7969,3.9256,-4.6983,5.4252,12.5547,-8.0677,14.2704,11.3929,-11.7474,3.0213,-6.7116,
-8.3698,-9.804,-6.9944,-0.12256,10.3182,3.6578,12.6919,6.0168,-8.0655,-0.6858,-3.3907,1.9728,-0.052522,5.2604,
-2.8062,0.18443,-1.9954,5.9106,-4.0392,-10.6616,-1.8079,8.3071,-21.6816,-2.2114,-11.0205,3.0595,-3.6646,-4.4554,
11.4622,14.2734,12.2243,17.3661,10.3031,4.0781,12.4005,-6.2913,-16.8862,-16.1787,-17.8315,-11.224,5.9553,-9.7317,
18.8487,-0.68304,15.7089,2.2241,23.7849,4.0746,24.0691,-20.0138,-16.5957,-29.308,-30.8616,-24.6506,-1.8736,-3.604,
5.4256,-11.4882,0.66636,-6.4656,13.6809,-5.57,11.779,-4.713,-14.395,-13.4495,-14.9099,-9.0716,1.372,-1.2187,
-8.3977,-6.9426,-12.9917,-3.6677,-0.63746,-2.8256,0.46685,9.6698,-24.6185,1.4575,0.084669,2.9214,-7.8695,-3.5558,
3.4345,1.4278,1.8878,-2.7244,5.9086,-4.8253,-3.6584,23.1896,-36.8798,15.47,14.1796,-6.1718,3.4491,-6.9577,
10.4592,-2.0322,12.0182,-0.63282,19.6541,9.5642,10.6611,7.6982,-20.567,0.44181,-0.77119,-19.9015,7.5808,-12.3247,
16.0981,0.0179,3.1019,13.5051,22.2106,23.0903,24.1214,-6.8637,-5.233,-13.6847,-14.8249,-10.3921,4.2334,2.5147,
3.8042,-5.0447,-4.0737,2.2104,6.778,7.6049,8.5742,-1.752,-3.473,-15.8765,-14.417,-2.7786,3.7383,5.3765,
-6.306,1.7657,-3.1062,-12.0223,-7.7287,-6.9514,-6.0403,12.4532,-17.3646,-0.82391,0.54801,-10.5659,2.309,-9.0461,
8.1723,1.4187,1.6597,-11.6626,-11.1212,-20.6343,-11.2215,25.806,-30.4227,13.3255,14.6151,-14.9934,2.4114,-16.5778,
15.9973,0.36941,10.7193,3.1372,3.646,-5.2962,3.5518,10.1576,-14.4973,-1.574,-0.36178,-7.345,3.2309,-1.4831,
3.2271,14.4472,9.353,17.0489,12.2247,9.1215,17.4387,-4.5518,0.47249,-15.5796,-14.4401,7.1957,-5.3988,12.7059,
6.4077,14.665,9.2735,25.6668,-1.5244,18.5768,22.1768,-18.3787,6.9517,-28.7448,-27.6737,-3.2387,2.1557,0.37403,
-1.2071,-0.31491,-2.3699,10.0268,-15.5329,3.3622,6.7462,-3.176,-7.5654,-12.9201,-11.9132,-17.1443,7.329,-13.7484,
-5.4733,-14.396,-8.9764,-4.6748,-18.8188,-10.9396,-7.7586,11.1145,-21.2114,1.9551,2.9015,-6.3542,20.9893,-12.3206,
-11.8938,-5.0963,-13.2583,0.18546,-3.5897,2.4913,6.807,4.3015,-5.8388,-3.3445,1.8835,-1.1527,5.6299,-8.2072,
-5.8773,9.3094,1.6372,14.2743,10.7257,16.4418,20.4985,-10.0566,8.6116,-17.2438,-12.3295,-0.6014,-8.8079,6.3853,
0.74188,12.0048,13.4696,11.8514,21.8925,13.4066,20.7149,-23.5532,1.8284,-30.3092,-25.6897,10.04,-1.4103,17.933,
-13.4026,-2.8155,-1.4386,-2.9597,6.479,-1.4978,5.372,-8.04,-12.3813,-14.3906,-10.0484,8.2325,9.0385,2.757,
-11.0318,-9.2748,-15.4523,-8.4464,-8.0098,-15.5079,-9.0503,6.5424,-25.7385,0.5728,4.6545,16.6563,14.5218,-3.5546,
-2.416,0.19972,-0.42513,3.8706,-15.2421,-1.08,-5.133,9.2832,-13.589,11.8667,18.4753,1.5569,6.1787,-13.2232,
10.7445,14.2877,13.7004,16.6541,-0.22754,13.0848,9.275,-5.3737,1.3264,-2.9453,3.2668,-12.6365,-1.4228,1.6702,
13.7153,11.1407,15.7709,14.4495,13.8861,23.9895,22.8185,-11.4384,15.3468,-16.8685,-11.0292,-1.9958,4.2062,15.67,
-1.2076,-2.7841,0.72462,0.32596,-1.0471,8.4501,7.3494,3.3479,0.32597,-1.7564,3.7325,2.2208,0.33843,5.8116,
-15.2352,3.1676,-7.6342,-10.2985,-15.0842,-6.1569,-7.1916,17.247,-13.7936,12.449,17.6086,2.5699,0.80018,-8.6371,
-10.947,-4.2533,-5.2481,-17.3936,-6.9483,-8.1979,-11.5806,3.1966,-7.6636,15.5584,20.0471,-11.6843,1.7163,-17.6393,
-3.7825,2.0276,6.3948,-2.25,7.5686,6.3939,3.2143,-9.2876,6.8963,0.5249,4.7443,-9.1759,7.1568,-2.4809,
-6.4477,3.8341,6.4935,11.985,-0.47795,0.34632,7.4806,1.3931,-7.6175,-13.6066,-9.6404,0.051752,5.7635,11.768,
8.0392,13.245,19.1193,13.6764,-3.3416,0.80747,-1.6454,2.7553,-21.2605,-10.8617,-6.6517,-4.7716,7.3459,1.9027,
8.1593,-1.2882,12.9103,-1.2442,-2.4179,-12.4974,-8.0544,-2.4715,-7.3308,3.89,4.1115,-13.8855,-3.459,-4.2368,
-6.0687,-15.3109,-1.9644,-10.208,3.7528,-12.4703,3.2753,4.1846,2.027,16.5515,2.6598,-10.401,3.2562,-7.5981,
-10.525,-6.318,-4.859,4.5045,3.5277,2.3779,11.7555,6.8259,-7.2537,1.4584,-11.5998,4.3231,5.953,6.9578,
-6.2783,-1.3592,2.9043,-1.43,-1.7456,-4.8752,-3.0498,8.5856,-20.5568,-2.6061,-8.1321,-3.0465,5.3548,-5.3904,
8.1984,-1.0367,7.3098,-2.0671,12.4591,9.5173,11.2332,-6.0296,-5.2234,-16.5498,-21.7441,-16.9637,10.5772,-16.3949,
15.299,-2.6615,-2.0471,5.5285,19.3039,16.539,24.6592,-19.7678,3.6466,-29.6568,-33.8164,-17.7536,10.1837,-1.3112,
0.28109,-14.7941,-16.0243,-8.0596,4.0456,1.4467,9.0796,-4.4817,-10.6722,-13.7774,-17.6874,-4.3961,3.5469,10.698,
-11.9077,-5.7116,-12.2909,-7.094,-10.2971,-5.9918,-5.5651,9.8872,-24.1319,1.1493,-2.5261,2.1345,0.44171,-1.9953,
-6.1318,-6.5742,-9.8664,-11.2479,-17.151,-14.0682,-19.3312,21.8273,-35.4585,15.1803,11.7254,-12.0936,2.5846,-7.4192,
-1.1842,-7.3849,-2.7664,1.7192,-2.0219,0.87588,-4.0714,6.4177,-19.231,0.16951,-3.0781,-15.1042,6.5268,6.7646,
