"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
22.8308,-10.1447,-17.5417,-36.2898,-7.8918,-12.9481,-18.7913,3.8329,29.5161,42.7233,-8.7371,24.9006,-20.3512,-1.4013,
24.5942,-2.5464,-17.2123,-24.7124,6.6817,1.9288,-8.7457,4.3256,41.8451,37.9907,-13.7565,28.9502,-16.9608,12.4211,
14.4416,-8.6603,-24.3744,-30.4604,-1.7935,-10.1177,-22.321,2.1379,25.2344,40.5316,-12.4491,26.7311,-24.1382,7.3374,
27.6751,5.8389,-11.3425,-20.92,8.9191,4.5894,-13.6305,5.8661,23.9616,36.6539,-14.5944,28.0195,-14.0128,15.5743,
40.1146,15.3706,-0.298,-12.6751,13.9275,18.414,-1.4846,7.6836,36.6239,34.2132,-18.7803,26.5794,-11.4849,21.1472,
39.154,7.2176,0.68409,-20.5913,6.3433,10.0784,-11.0364,8.1866,45.634,42.2836,-9.4587,21.6103,-15.6164,8.7915,
40.902,14.2563,5.2224,-8.9919,17.2908,15.4993,3.3642,6.0083,41.2088,30.3465,-13.9527,22.0008,-9.6181,17.6639,
36.5199,5.6881,-2.8037,-12.3087,2.756,0.46935,-10.8171,7.5757,27.1669,31.9004,-17.4539,24.5372,-21.574,14.6758,
30.2311,3.1777,-1.9126,-13.2574,-0.060721,3.6949,-13.3014,5.9161,39.6369,29.2632,-22.9146,24.7522,-23.8952,11.6259,
28.1763,4.6742,-1.0747,-13.6671,9.8251,7.5708,-5.5136,0.4997,38.5842,24.8561,-25.1549,24.4721,-17.8818,17.9182,
30.824,-0.90887,-1.4921,-19.5959,8.7534,-6.8629,-10.4855,3.8442,22.1692,36.8621,-13.5225,23.4859,-15.8448,17.8072,
34.7594,5.8943,5.3461,-11.6713,14.9769,7.6488,0.26678,2.167,34.4573,24.0453,-23.7983,15.3281,-11.5196,18.185,
36.0482,9.8793,9.3638,-13.8634,12.1502,10.444,-3.1233,8.3039,33.3536,27.4232,-17.5498,16.3365,-10.8286,11.7914,
33.4032,12.1788,10.7302,-13.0315,11.9032,9.3353,0.92034,5.8773,31.3528,26.742,-16.9789,14.8743,-11.625,6.2633,
32.3629,15.3044,12.4965,-9.3573,13.1172,11.1851,10.0239,4.0787,31.8815,27.0655,-21.2628,12.0536,-11.4097,12.6362,
29.6983,6.4323,8.6136,-22.5343,5.8226,-1.296,-4.6775,10.8237,22.4971,39.5415,-6.2486,17.3561,-10.0018,11.155,
20.6855,0.74383,0.86584,-25.5207,6.4372,6.9763,-12.2299,-0.4309,27.4139,23.069,-19.9737,15.8326,-10.3657,12.4138,
18.7213,-0.50598,2.5012,-28.0869,5.8099,10.1735,-12.7015,-2.5743,16.8509,20.7209,-20.8239,15.1238,-10.9492,10.946,
22.4184,3.3809,6.2074,-29.7763,7.8716,7.6346,-5.6726,-0.49178,16.8041,28.1546,-16.2002,11.8061,-10.7743,4.0226,
23.4837,9.4448,5.835,-22.2049,6.4352,4.7666,-3.404,2.9122,20.6165,21.6446,-21.4949,12.0618,-14.9483,5.7094,
29.7874,4.5395,10.7873,-22.3188,2.6748,-5.1608,-16.2152,9.0044,5.2796,34.3255,-9.118,14.7123,-13.5695,3.4386,
30.6515,5.9544,14.2376,-16.8824,7.0939,-1.7177,-14.0372,0.99235,5.324,25.7582,-17.9709,9.2501,-9.6218,3.4733,
30.4996,9.2123,16.9988,-13.2181,-5.1421,-15.7146,-19.7027,14.6711,3.7997,38.3128,-2.7927,22.7951,-12.178,5.9162,
27.2233,0.94669,16.9429,-22.0661,-14.4747,-27.4256,-28.6438,19.0932,-10.5283,50.114,10.0288,24.9222,-16.2679,0.25849,
28.0004,7.1567,21.711,-14.4753,0.4938,-11.6801,-12.8251,3.8476,-3.0274,33.0071,-4.673,12.3398,-15.2917,6.5098,
28.7307,14.9223,24.7469,-7.34,1.7898,3.1207,-3.9811,-2.5292,11.2542,16.9267,-18.4926,12.5637,-15.8203,5.6373,
29.1759,21.0165,27.3593,0.57186,5.7799,16.913,10.3578,-2.6188,24.679,5.3059,-31.483,6.2661,-6.4352,8.9141,
28.8716,18.3095,27.6459,1.5019,6.8794,14.4522,8.4109,-0.051276,9.0983,7.8799,-33.8119,4.4439,-4.6029,13.6819,
25.6932,14.3187,26.4695,-1.4804,4.5383,11.6567,2.6035,-3.9042,0.96007,12.2277,-31.7833,6.1056,-11.5574,9.4869,
22.4644,16.1107,22.7119,0.29541,10.7737,13.1267,15.2215,-10.6601,15.0025,-2.2445,-43.9763,-0.76846,-12.0693,11.5688,
25.937,12.7337,22.3133,-6.9532,9.1632,-0.67652,10.934,-0.37929,6.5098,11.9901,-32.7813,0.24175,-8.9348,8.9465,
25.345,15.3442,25.7951,-0.75127,7.1673,6.5948,7.3858,-3.7306,18.6526,7.7761,-33.7066,1.6734,-7.4345,10.8199,
20.2087,12.2543,21.5962,-1.4292,-0.73447,8.3684,-0.52907,-5.1944,9.0974,3.6943,-35.2998,4.7064,-7.7116,15.2323,
18.7552,6.4574,16.2028,-10.2615,-2.3779,4.2509,-6.5233,3.0713,-5.5484,9.9799,-25.71,4.183,-7.008,14.5593,
16.9068,13.0598,17.3998,-0.72777,0.8983,17.2524,2.304,-0.2465,-6.0589,-1.9471,-34.5315,0.31661,-10.6849,17.3012,
12.7591,9.143,14.6688,-4.2995,-10.0016,3.9248,-5.788,-1.4365,3.7046,10.4622,-25.9519,7.2873,-14.1411,11.6836,
7.8962,2.5686,8.727,-9.5852,-9.1606,-3.7823,-9.0559,-10.2682,13.3645,6.7012,-31.8666,4.6809,-13.0517,10.7416,
12.0019,5.5479,11.3368,-3.9485,-3.5494,0.54187,-8.7536,-9.4112,10.8753,6.54,-32.1238,3.1948,-14.9198,12.7483,
19.4766,5.2151,16.4413,-5.1577,-3.8187,-5.2751,-9.1926,-3.544,8.2945,13.8603,-19.1091,6.8596,-12.0965,5.2349,
16.3798,6.8302,17.383,-1.474,-1.1792,-1.1022,0.035562,-12.9726,15.5098,-1.0713,-32.0625,1.1454,-7.5141,7.3309,
9.1305,6.4206,17.3041,0.54283,-9.3032,-6.3387,-12.0177,-6.4092,2.0457,6.8266,-27.6079,1.0767,-13.8122,6.4091,
8.1005,7.9635,15.3017,3.8845,-9.2271,-3.0661,-13.2248,-4.5786,8.1897,7.3811,-25.9517,1.0121,-12.0193,5.0605,
6.4094,5.3166,12.2145,1.0003,-8.9145,-2.1588,-8.8157,-12.2576,6.9754,-1.4979,-35.7226,1.6745,-8.1647,9.8183,
4.8197,-1.0281,11.2405,-8.4598,-12.9592,-7.573,-15.7586,-12.2454,-7.5431,11.8485,-27.0716,3.2611,-8.3981,5.1317,
11.0381,7.9513,14.6636,0.48356,-2.2996,5.6557,-1.5569,-12.7159,4.1172,-0.67286,-33.8833,-1.032,-5.7249,8.4391,
11.3399,7.9564,16.1939,0.45455,-7.9462,-4.3246,-4.3555,-10.9891,-5.2889,1.7781,-29.9221,-3.3802,-10.6838,1.6663,
10.9006,6.2738,18.3556,-2.7061,-11.5669,-6.7165,-7.2275,-13.945,-10.515,3.3583,-25.4756,-6.3108,-9.3198,-3.4953,
8.5593,5.1743,12.1928,-2.7847,-13.0421,-5.5906,-10.4093,-14.3132,-1.9304,-4.315,-30.4545,-0.87067,-9.4837,2.74,
9.0101,1.4896,11.9432,-3.0995,-17.08,-14.414,-16.5334,-3.3312,-4.2249,9.4415,-19.4682,10.2688,-10.8429,2.0937,
4.1308,3.8105,12.6728,3.3531,-9.3067,-5.3544,-3.9721,-13.7365,1.3313,-3.6584,-32.4001,-1.4344,-11.6385,0.039729,
2.678,1.8947,11.1894,-1.9097,-8.9891,-9.1303,-5.9033,-13.6356,-7.1846,4.515,-29.1306,-2.5536,-9.735,1.2425,
-0.13411,-4.7268,10.7591,-9.2668,-11.1012,-15.0903,-13.0208,-12.0942,-7.4765,6.4136,-22.8033,-2.6414,-6.9818,-1.0013,
-1.331,1.1005,13.7288,-1.721,-6.3377,-5.7491,-3.8038,-13.5378,3.8182,-6.7458,-30.835,-6.0982,-5.8397,3.1562,
-1.2514,-3.304,9.0487,-10.7768,-9.3316,-18.4194,-6.9498,-11.2795,-10.5109,7.1565,-20.7902,0.052233,-8.8638,-4.7459,
0.99287,-3.8289,8.7468,-8.4432,1.5924,-14.6631,4.3135,-19.0389,-15.7853,1.1835,-27.4966,-2.1201,-5.1987,-8.0766,
3.3438,-3.5991,11.5963,-6.0083,6.7994,-12.337,4.5367,-15.4859,-15.3204,0.1483,-29.2211,-5.3672,-1.0302,-6.6278,
3.3841,-9.8908,9.6955,-10.7095,4.222,-15.6943,-1.7615,-9.9774,-13.6783,0.8623,-26.7449,-3.8401,-1.2096,-7.4354,
2.9401,-8.0923,7.9087,-7.8975,7.1022,-7.2806,7.2623,-14.4405,-7.7959,-5.6969,-33.094,-2.4046,-3.7881,-2.4098,
1.0763,-10.258,8.1572,-13.9313,6.435,-12.3875,1.7652,-11.8869,-6.123,8.7449,-17.0083,-2.9834,-1.3916,-3.4701,
0.28875,-4.5809,9.3548,-8.9979,13.5208,-0.79812,2.3823,-11.8965,8.3444,-0.57715,-21.8929,-4.4915,7.6099,6.6201,
-3.826,-5.9934,3.2501,-10.1454,1.3812,-4.8477,-4.2682,-9.0137,-3.8461,-2.2299,-24.1949,1.3215,1.1276,8.8741,
-4.5605,-9.4901,2.0908,-13.8751,-5.4504,-8.8953,-4.0123,-4.6166,-11.8102,9.9554,-13.1021,2.2064,-0.38619,0.6288,
-4.0459,-4.3414,6.5449,-4.1248,3.3125,5.7384,3.7001,-6.0266,-4.1119,1.886,-24.6083,-2.5055,4.2163,6.6166,
-2.839,-7.4551,5.1881,-5.3233,-1.2246,-2.1982,-8.0911,-1.8084,-17.9652,6.5933,-22.1677,-1.391,-4.7136,5.7377,
3.8389,-0.50024,8.9743,-0.4245,3.9105,2.0312,5.1687,-4.8332,-20.8641,-6.5766,-26.3811,-5.4051,-6.5998,4.1883,
7.2241,4.5913,14.9434,3.6984,8.2552,2.6321,11.3664,-6.7125,-6.356,-7.8689,-29.3779,-6.2859,-7.409,5.1421,
5.3444,0.94163,15.9753,1.5483,5.8317,-2.3461,1.5254,-3.4177,-14.1693,2.7261,-22.3125,-5.4266,-7.4466,-0.95097,
2.3725,6.4286,12.8475,6.517,10.0612,7.6765,6.9774,-9.2383,-3.4369,-11.5374,-31.8199,-12.0908,-0.49223,-1.6172,
2.2301,7.4891,13.0406,2.7516,5.6013,-4.8353,1.2564,-7.7198,-4.677,-10.4837,-26.5364,-10.4013,-0.94451,-3.9304,
6.1938,12.1014,17.8018,6.202,8.3985,-0.44758,7.2063,-8.4617,1.6294,-9.6135,-30.4878,-8.572,-2.0931,0.88497,
9.6785,13.3034,16.7336,11.6143,7.4125,5.8457,10.6307,-6.0259,3.4597,-8.5549,-30.5869,-7.0937,-2.9315,4.6884,
5.0004,2.623,11.1503,4.4097,-1.4681,-8.2434,-3.2635,-3.0128,-2.2915,-1.5337,-23.208,-1.1244,-8.2993,-1.6187,
2.29,5.8401,11.4453,4.1452,3.9224,-2.4464,-0.17543,-6.6886,4.1127,-8.6727,-31.4565,0.87122,-9.7295,5.2271,
5.5271,6.4538,13.1687,0.040061,0.79472,-1.3353,-3.5394,-0.98466,-6.7393,4.8631,-19.446,0.81895,-9.1457,3.4674,
9.534,9.441,17.6813,5.8222,0.74704,6.4576,5.3501,-1.4075,-3.4425,-5.5516,-20.6896,-2.1225,-5.7047,2.7775,
14.7466,15.6232,19.5129,14.15,6.487,9.9266,11.7775,0.12319,-6.1284,-12.4493,-29.5711,-1.031,-6.3265,9.3595,
18.9232,13.4808,21.4752,11.1316,7.3029,3.7874,0.22463,6.1413,-15.1607,0.59013,-21.7713,-0.24604,-6.67,5.6644,
16.3417,19.4207,25.0072,18.6588,13.6135,16.0935,5.0318,1.4344,-0.15108,-7.1582,-31.07,-3.6056,-4.8237,9.6632,
13.192,13.676,21.3379,11.9956,4.3608,3.318,-1.2955,2.5534,-5.8058,5.5636,-24.1443,1.6722,-7.6675,7.8784,
17.703,6.1066,18.1291,5.0093,8.9197,-0.25567,4.0848,-1.4563,-4.0113,4.2658,-20.7674,-1.8025,-3.8331,4.5133,
15.4357,4.0529,15.8364,3.9855,14.41,6.2673,3.5984,-3.5384,-0.63746,-3.9442,-28.9214,-7.72,-6.2544,4.9655,
14.7506,4.5329,19.4656,2.5414,3.6633,4.6861,-8.9097,4.1458,-5.1788,10.3924,-16.8222,1.6611,-6.1202,4.4265,
13.1426,4.984,16.1286,7.4505,1.7564,14.2869,-1.3853,-5.9847,6.9421,-4.3311,-25.6947,-1.5719,-4.5478,11.1506,
15.2463,1.3105,11.7864,5.075,5.9894,9.0914,-3.2304,-3.2155,-0.22284,0.26731,-19.8147,-0.99542,-8.6135,12.4098,
18.911,4.8473,15.6588,7.4218,15.0302,8.3047,-5.206,-0.85321,-6.7172,4.3489,-22.7231,-2.141,-8.3376,3.7115,
18.0173,7.6899,16.4062,11.556,16.2976,5.637,-4.1705,-6.8278,-10.4117,-10.0121,-35.4597,-10.9304,-12.8991,-4.4652,
27.7824,6.0234,20.4834,6.2833,19.8991,1.6837,-0.78689,-0.3927,-13.8845,1.3143,-27.9091,-8.5874,-12.8481,-7.3306,
24.6695,2.2877,13.4701,0.1217,24.4897,6.4032,2.1526,-14.4691,-16.9076,-12.8646,-40.3346,-22.1722,-18.8259,-13.6393,
23.4304,5.7658,12.4206,3.7297,19.4051,-0.0064178,-6.8945,-14.2033,-23.8472,-18.48,-37.0708,-18.5521,-21.7938,-13.062,
22.9885,4.9378,14.0858,3.988,17.7587,0.47579,-5.9986,-8.0486,-17.1139,-10.6224,-27.616,-14.5466,-22.4143,-15.1707,
24.9833,2.7132,11.7941,-0.10781,27.7801,6.2319,7.8584,-15.7607,-16.0869,-24.0851,-40.0591,-19.9406,-21.5517,-13.2964,
23.9665,-5.6445,7.23,-10.7064,27.0776,-8.242,0.15603,-17.2252,-29.2217,-11.4324,-31.2684,-17.2979,-19.2945,-17.3191,
17.9491,-6.0289,5.591,-9.341,23.2839,-5.9399,0.87014,-20.7713,-14.0916,-17.2543,-36.3821,-20.3575,-20.788,-17.9671,
20.4876,-3.498,5.9789,-10.4678,16.8252,-3.8962,-1.3512,-15.4277,-23.1281,-18.8701,-36.3683,-20.8233,-26.5304,-22.4327,
21.1866,-6.1803,2.728,-12.2497,15.3336,-10.8934,-9.9474,-16.4299,-35.2379,-16.2917,-32.7398,-22.948,-26.3847,-29.2816,
16.541,-0.50681,0.63615,-2.8379,16.3418,-5.901,-7.9043,-20.7467,-19.0236,-15.7962,-38.4882,-19.1608,-21.9091,-22.222,
20.369,0.96963,6.3823,-5.5599,12.469,-11.3318,-9.8404,-6.9687,-18.4846,-0.74841,-22.1996,-5.96,-18.6666,-17.5145,
22.7623,-2.704,6.7225,-9.8058,19.1929,-14.2673,-0.33165,-9.2019,-19.5449,-5.8859,-25.9291,-12.5921,-19.7158,-19.1147,
27.6632,-4.952,10.6578,-11.1458,22.8615,-19.6779,5.9546,-9.6137,-16.4441,0.25218,-20.999,-8.9444,-19.0149,-19.414,
30.1007,-9.7163,15.0796,-16.9847,19.3206,-22.5946,1.5,-6.3858,-18.5905,14.3371,-9.375,-1.9,-15.2229,-17.5262,
22.0281,-12.0257,7.9084,-16.9296,16.2333,-14.9723,-3.8925,-10.8233,-31.4547,-0.62317,-22.9125,-9.017,-21.0581,-17.4389,
23.5988,-12.2682,6.4697,-13.5036,15.7413,-16.9663,-10.8899,-4.3892,-43.6674,4.4757,-18.0428,-10.8862,-23.6511,-29.4078,
20.9777,-12.2553,2.9484,-12.9345,17.4483,-14.7432,-6.621,-16.8999,-30.5628,-9.8929,-31.0602,-23.4893,-24.8832,-35.5972,
16.3447,-9.5917,-1.0853,-12.1583,12.5447,-10.4843,-9.5981,-15.4039,-30.6571,-22.9174,-35.1019,-18.7056,-28.2108,-22.8562,
16.087,-11.1855,-1.261,-12.1518,8.6591,-10.5782,-14.5657,-7.0077,-42.9177,-11.1779,-28.4162,-10.5935,-29.1694,-23.6539,
19.9422,-9.0682,-2.1495,-6.6023,19.2264,-7.533,0.40826,-20.6873,-30.8221,-24.6072,-40.8112,-20.0809,-23.0808,-24.163,
21.6382,-12.3807,-2.9849,-13.9192,19.0367,-17.2044,2.1914,-24.1464,-26.0808,-26.3849,-41.6166,-18.8763,-23.1422,-21.7493,
17.9295,-13.0839,-1.3593,-15.4942,14.0383,-8.9415,-4.2069,-23.1798,-22.1055,-27.6941,-39.1196,-18.2256,-26.5742,-21.4084,
15.8896,-7.4782,2.5789,-10.226,11.2681,-0.69205,-4.9186,-18.4143,-31.8662,-25.0683,-36.7722,-16.6499,-21.1231,-21.0878,
12.7671,-10.163,0.73644,-18.0485,6.9761,-10.0505,-6.7926,-17.0685,-44.0542,-18.0211,-28.0584,-18.3025,-20.0969,-30.1869,
18.9907,-6.4197,1.4158,-9.0114,14.9939,2.8448,5.9072,-15.8032,-27.311,-27.3034,-32.4002,-18.8911,-14.3113,-22.8318,
12.3079,-20.1345,-8.5513,-11.6042,1.3196,-11.0644,-8.5472,-17.0244,-13.8622,-16.7474,-24.9128,-12.6964,-17.0683,-18.3286,
11.0873,-19.5289,-3.6996,-5.1232,2.6869,-9.9184,-6.7088,-14.0745,1.0695,-2.7269,-14.2588,0.59908,-14.1158,-8.5518,
8.976,-18.3574,-4.4418,-8.1902,1.5616,-7.8773,-6.7884,-15.6404,-12.1303,-14.1327,-25.4548,-11.0063,-22.4279,-15.2696,
13.0167,-19.4253,-6.8268,-15.1709,-0.70172,-11.9839,-11.9248,-7.7125,-25.5025,-8.2235,-17.4198,-12.9974,-19.8774,-21.8254,
9.3434,-14.8853,-7.3813,-7.9939,4.6428,-1.1418,-1.0861,-16.8905,-13.9699,-17.3708,-27.4618,-4.9867,-17.2385,-16.1773,
7.0958,-18.0896,-6.2153,-8.2371,-2.143,-6.1347,-4.1542,-21.9029,-23.4958,-14.6416,-32.8038,-6.3745,-27.0502,-22.1963,
11.4903,-20.3784,-4.878,-15.9378,-1.5325,-11.0693,-8.2433,-19.1424,-23.0499,-17.1371,-30.3534,-20.0921,-23.9809,-27.6132,
14.8985,-10.7198,-1.4521,-13.2943,7.4773,-4.3793,-3.1692,-15.3426,-9.8571,-21.6527,-23.4707,-14.1865,-11.2139,-12.7001,
10.148,-16.3434,-1.3652,-17.3174,0.7619,-10.3833,-6.3537,-12.0116,-17.9425,-6.374,-7.9625,0.76465,-12.9514,-11.9381,
4.9598,-19.4603,-1.5243,-14.5911,0.95716,-5.181,-2.3571,-13.9425,-4.5739,-8.1607,-10.7387,1.8031,-13.3796,-14.8374,
6.1082,-20.7029,-0.95065,-14.6798,-5.8485,-6.3162,-10.4101,-6.3573,3.8959,1.4877,-4.7917,1.2132,-11.6125,-12.9829,
8.1521,-22.8351,-2.822,-16.6913,-12.2467,-8.3476,-12.1959,-4.0474,6.0721,9.5934,1.2803,4.5147,-10.4338,-13.168,
4.2885,-18.5725,-8.9192,-9.423,-12.4758,-3.026,-11.4641,-7.179,15.3492,5.1614,-5.5452,10.9925,-13.6639,-4.6649,
6.2006,-16.2533,-5.7327,-4.2784,-13.8966,-2.6037,-20.1765,0.24136,16.5972,14.7339,7.5618,19.2507,-14.5316,2.1225,
4.6235,-20.8217,-8.0401,-6.6728,-11.8578,-0.7605,-13.4221,-13.5117,18.2527,-0.25016,-6.9919,6.7677,-18.2392,-4.0306,
5.7921,-21.9826,-12.8601,-12.057,-10.6641,-6.4992,-13.0989,-15.1109,9.9269,0.60846,-16.3339,10.2178,-19.0728,-4.2707,
6.6497,-19.4585,-13.294,-16.8774,-7.373,-7.3143,-19.785,-7.2146,7.1619,8.5255,-3.0615,16.1125,-14.7954,-1.3634,
3.3584,-16.8448,-11.5318,-14.9004,-5.4846,1.8014,-13.295,-13.0484,12.517,-6.0861,-10.5906,2.6125,-11.9793,-1.2814,
7.7364,-18.0032,-7.7067,-17.1397,-14.0733,-2.8862,-13.7024,-7.686,-1.9726,-4.3949,-2.9653,2.2148,-8.6092,-5.784,
9.2004,-18.8515,-6.2804,-18.5216,-13.2289,-4.6412,-11.9164,-10.5993,-5.2287,-6.5418,-4.2337,0.15367,-6.6466,-11.7037,
12.746,-18.9252,-2.7699,-19.5795,-5.9275,-10.8705,-7.5858,-11.1684,6.4135,-5.4257,1.564,4.724,-6.4888,-12.2063,
20.8993,-12.7283,5.3501,-11.897,-4.3668,-12.8696,-6.4077,0.82988,20.1286,8.9999,15.5701,18.5405,3.7825,-3.0383,
14.5834,-6.9031,0.44955,-3.7116,-11.0946,-3.6612,-9.1565,-4.2814,33.0209,12.1953,14.5154,15.8614,3.3146,4.6158,
15.6367,-5.5249,-2.9518,-3.4888,-12.357,-3.4417,-11.9817,0.31396,35.6188,24.4791,23.2854,22.1404,0.22329,7.7132,
8.6729,-12.1832,-13.621,-4.0027,-16.6774,-4.4404,-14.3961,-5.2486,40.9534,14.0922,14.8985,22.0172,-7.744,6.045,
4.2961,-10.97,-14.732,2.0222,-20.497,2.0926,-19.7989,-2.5236,36.568,10.3546,10.1482,25.9988,-11.1357,15.8057,
10.0639,-6.6964,-8.3044,-0.26825,-16.1337,5.5824,-24.1546,4.1358,30.2766,23.8333,19.4215,32.8745,-4.4418,19.919,
8.0138,-7.7409,-13.1088,-2.1806,-11.7917,6.6937,-17.4027,-5.7533,34.7265,13.8469,5.2408,24.1536,-3.6933,17.2776,
10.4257,-11.6148,-11.8401,-5.9059,-13.0122,-2.8667,-16.8407,-5.8903,26.3766,16.3903,7.3367,20.294,-8.7742,9.9744,
14.3792,-12.6051,-7.9965,-13.5055,-7.17,-5.8284,-10.7688,-12.0446,22.6246,9.3811,2.7989,15.4612,-12.8272,3.3502,
17.855,-10.8847,-9.927,-18.48,-1.9193,-8.8529,-4.8202,-15.1785,15.0004,3.0339,-0.7435,12.1232,-11.5757,3.149,
21.6045,-11.1956,-8.3672,-19.7812,-4.6963,-15.5522,-10.7974,-6.5545,15.5468,15.385,13.4011,14.288,-5.5784,-4.7526,
21.2723,-4.7394,-4.4908,-10.3997,-1.5221,-8.8349,-8.2213,-5.1977,28.714,8.1951,16.3329,10.5383,0.54081,-3.9854,
16.1395,-5.9013,-3.2573,-7.3654,-3.8412,-15.0535,-10.6205,2.345,22.5317,18.3087,26.4402,12.3163,3.4006,1.5561,
11.3145,-6.0292,-2.5797,-5.4772,-4.5748,-14.15,-10.4652,4.6149,12.5032,23.4771,31.1205,17.8441,7.5352,3.8731,
12.8048,0.84031,-2.1839,3.7693,-4.0593,-3.901,-10.0783,5.0611,25.853,21.8273,28.0482,30.0296,11.6626,14.0048,
19.7494,8.5025,5.1778,12.2201,-2.8516,0.18932,-12.8481,15.8446,38.4018,34.6177,40.4653,42.3278,16.2653,26.662,
13.0208,5.8232,-1.1584,7.3895,-3.4036,0.90109,-15.2105,3.0836,43.0875,26.3945,23.9374,30.75,3.4791,24.8213,
21.6399,8.1253,1.5626,4.7769,-0.066006,-2.2863,-15.985,4.5857,36.8867,28.9085,16.7166,32.5203,-5.1655,22.1269,
27.09,10.0479,6.771,5.4544,2.3481,-4.5593,-15.0259,4.3105,38.0479,27.6559,21.016,32.4972,-4.8555,19.3532,
19.9212,8.24,1.3033,1.0297,-1.4082,-0.67032,-16.2933,-2.4558,35.0419,14.6681,9.8731,24.5216,-8.6616,21.3253,
19.4491,5.0942,-3.8364,-7.4679,-0.6006,-1.3532,-18.4494,4.6812,29.8062,27.888,21.0909,30.04,-6.4549,24.6253,
12.2565,2.6195,-11.56,-11.1173,2.5688,1.3792,-12.7628,-0.66104,28.2591,20.3096,15.246,23.1762,-5.3443,17.6043,
13.6901,4.1495,-5.8049,-9.2451,4.584,-3.7651,-12.2381,3.4759,28.2507,28.4914,28.0697,27.3292,4.8584,15.3428,
20.0996,1.9723,0.328,-8.6904,9.6116,-13.6621,-13.432,4.2319,38.607,36.905,40.4855,31.4742,18.6669,13.9401,
14.555,-6.8229,-5.4763,-13.4716,4.6963,-19.5911,-6.8415,-9.0375,30.9879,20.5907,23.9564,15.4858,8.7493,0.57043,
18.9841,-4.4856,2.0829,-11.6992,-1.8522,-21.7903,-4.0207,-2.2289,15.0286,20.9215,22.0368,7.9284,-0.93471,-7.1768,
21.9427,6.1479,7.9837,-1.1151,0.91025,-13.493,-6.4307,-0.40774,18.8269,17.4973,19.5098,17.3347,2.737,1.6899,
21.8312,11.8046,4.8534,1.1209,5.4352,-10.9964,-10.6244,0.3394,22.2763,18.6164,21.9544,26.6587,8.1162,9.0601,
19.7983,8.4449,0.46471,-4.49,4.868,-7.6852,-9.7459,0.56034,31.304,24.4892,26.6628,24.8181,6.9062,7.3113,
13.067,8.1794,-4.1427,0.84105,-0.0036312,1.694,-7.9561,-1.1603,43.5257,26.6355,20.0016,30.3186,3.8405,20.9727,
15.4164,11.3039,-2.689,4.4059,-0.24427,-0.095007,-11.5762,11.6837,44.6504,39.1374,32.9015,42.5995,9.6357,33.0913,
17.6246,9.4206,-5.6609,-1.884,6.76,1.5979,-10.6404,3.0287,33.0531,27.9914,22.1299,31.7282,6.4063,20.7419,
21.3875,8.8553,-5.8033,-0.80699,2.9801,1.9841,-15.3047,-2.4556,31.07,12.3328,13.5714,19.7018,-1.2088,13.7127,
30.2275,15.5547,4.6679,5.0261,-0.57305,1.383,-11.0121,7.8146,24.3855,25.6928,26.8571,30.0887,4.1662,13.8539,
25.2805,12.9343,2.2186,-3.2293,2.5947,-6.1717,-4.3257,-2.0542,8.8223,13.6662,14.7609,17.4372,5.1214,5.551,
24.7275,6.8556,1.6035,-9.3023,5.3313,-18.8168,-6.9585,1.9254,7.6905,24.4154,27.9752,19.7652,13.0089,4.2539,
23.7262,4.9983,1.5074,-5.3696,0.19084,-14.7954,-1.7204,1.81,21.329,26.3252,30.9968,23.8821,13.6747,3.9987,
24.9538,11.206,6.4783,-2.3962,-1.9899,-8.8463,0.55214,1.4603,28.3647,27.3969,25.5217,21.7259,8.7567,4.9638,
30.4462,14.1491,14.5255,-1.0474,2.709,-13.377,-4.0605,9.3267,32.2062,39.8531,38.0904,29.8226,15.221,9.7276,
27.6552,12.3362,7.3874,2.872,0.13624,-12.0923,-1.4066,3.4646,39.433,27.9416,35.9254,28.5153,15.2719,12.0361,
35.396,20.5137,10.5594,9.2073,0.85108,-1.4847,-2.0453,14.1028,39.7182,39.5211,45.0981,38.1327,16.5249,19.2678,
27.7287,20.9701,7.2748,7.9317,-1.3691,6.0762,-15.1789,11.5694,37.5761,33.5344,36.3665,36.0857,9.5076,19.3168,
22.6905,20.676,5.874,13.2404,-5.1434,9.568,-15.7144,6.5367,33.3933,18.9893,26.9536,32.4743,9.4191,24.9065,
29.2833,20.1586,6.7268,14.1332,-9.4143,7.3067,-10.6742,8.7961,42.236,20.5011,31.3622,31.2487,15.3619,26.5456,
17.4031,16.5387,-6.2103,9.4288,-15.1162,8.3145,-14.3721,-3.3011,53.8018,5.171,15.3805,18.7687,4.3171,23.5066,
14.1897,17.7157,-3.1862,8.6222,-16.8604,3.7182,-18.0892,5.8149,39.6069,18.9607,22.532,30.4169,-0.03944,26.1937,
26.1126,23.1603,11.105,11.238,-9.3412,0.36172,-4.7116,13.9021,32.1691,31.9231,35.2801,37.9918,13.2192,27.7554,
32.0177,24.422,15.1385,11.2869,-8.0576,-4.2395,-0.81353,11.3805,44.339,34.4667,45.094,34.9894,19.8981,25.8491,
38.0507,24.644,18.8099,11.3329,-9.2613,-9.0465,-8.7186,22.5081,51.6812,46.4987,56.4883,46.6287,21.8376,25.9853,
